benchmark,solver,type,size,time
Uniform,CPAM-H,0,33,3.000000e-06
Uniform,CPAM-H,0,28,3.000000e-06
Uniform,CPAM-H,0,59,3.000000e-06
Uniform,CPAM-H,0,31,2.000000e-06
Uniform,CPAM-H,0,28,2.000000e-06
Uniform,CPAM-H,0,85,4.000000e-06
Uniform,CPAM-H,0,63,3.000000e-06
Uniform,CPAM-H,0,32,3.000000e-06
Uniform,CPAM-H,0,31,3.000000e-06
Uniform,CPAM-H,0,22,3.000000e-06
Uniform,CPAM-H,0,16,2.000000e-06
Uniform,CPAM-H,0,20,3.000000e-06
Uniform,CPAM-H,0,77,2.000000e-06
Uniform,CPAM-H,0,10,1.000000e-06
Uniform,CPAM-H,0,67,1.000000e-06
Uniform,CPAM-H,0,22,1.000000e-06
Uniform,CPAM-H,0,45,1.000000e-06
Uniform,CPAM-H,0,18,1.000000e-06
Uniform,CPAM-H,0,27,1.000000e-06
Uniform,CPAM-H,0,26,3.000000e-06
Uniform,CPAM-H,0,27,2.000000e-06
Uniform,CPAM-H,0,47,3.000000e-06
Uniform,CPAM-H,0,3,1.000000e-06
Uniform,CPAM-H,0,44,2.000000e-06
Uniform,CPAM-H,0,1,1.000000e-06
Uniform,CPAM-H,0,43,2.000000e-06
Uniform,CPAM-H,0,25,1.000000e-06
Uniform,CPAM-H,0,18,2.000000e-06
Uniform,CPAM-H,0,31,4.000000e-06
Uniform,CPAM-H,0,43,3.000000e-06
Uniform,CPAM-H,0,28,2.000000e-06
Uniform,CPAM-H,0,15,1.000000e-06
Uniform,CPAM-H,0,70,6.000000e-06
Uniform,CPAM-H,0,16,1.000000e-06
Uniform,CPAM-H,0,54,3.000000e-06
Uniform,CPAM-H,0,25,2.000000e-06
Uniform,CPAM-H,0,29,2.000000e-06
Uniform,CPAM-H,0,66,2.000000e-06
Uniform,CPAM-H,0,47,2.000000e-06
Uniform,CPAM-H,0,17,2.000000e-06
Uniform,CPAM-H,0,30,2.000000e-06
Uniform,CPAM-H,0,19,2.000000e-06
Uniform,CPAM-H,0,43,2.000000e-06
Uniform,CPAM-H,0,11,2.000000e-06
Uniform,CPAM-H,0,32,2.000000e-06
Uniform,CPAM-H,0,89,3.000000e-06
Uniform,CPAM-H,0,48,2.000000e-06
Uniform,CPAM-H,0,13,2.000000e-06
Uniform,CPAM-H,0,35,1.000000e-06
Uniform,CPAM-H,0,41,2.000000e-06
Uniform,CPAM-H,0,3,1.000000e-06
Uniform,CPAM-H,0,38,1.000000e-06
Uniform,CPAM-H,0,39,3.000000e-06
Uniform,CPAM-H,0,52,2.000000e-06
Uniform,CPAM-H,0,14,1.000000e-06
Uniform,CPAM-H,0,38,1.000000e-06
Uniform,CPAM-H,0,25,3.000000e-06
Uniform,CPAM-H,0,17,1.000000e-06
Uniform,CPAM-H,0,85,3.000000e-06
Uniform,CPAM-H,0,77,2.000000e-06
Uniform,CPAM-H,0,71,2.000000e-06
Uniform,CPAM-H,0,47,2.000000e-06
Uniform,CPAM-H,0,17,1.000000e-06
Uniform,CPAM-H,0,30,2.000000e-06
Uniform,CPAM-H,0,24,2.000000e-06
Uniform,CPAM-H,0,6,1.000000e-06
Uniform,CPAM-H,0,8,1.000000e-06
Uniform,CPAM-H,0,47,2.000000e-06
Uniform,CPAM-H,0,26,2.000000e-06
Uniform,CPAM-H,0,21,1.000000e-06
Uniform,CPAM-H,0,45,3.000000e-06
Uniform,CPAM-H,0,23,1.000000e-06
Uniform,CPAM-H,0,22,1.000000e-06
Uniform,CPAM-H,0,65,3.000000e-06
Uniform,CPAM-H,0,64,2.000000e-06
Uniform,CPAM-H,0,8,1.000000e-06
Uniform,CPAM-H,0,56,2.000000e-06
Uniform,CPAM-H,0,24,2.000000e-06
Uniform,CPAM-H,0,32,2.000000e-06
Uniform,CPAM-H,0,1,1.000000e-06
Uniform,CPAM-H,0,32,2.000000e-06
Uniform,CPAM-H,1,1329,9.000000e-06
Uniform,CPAM-H,1,120,3.000000e-06
Uniform,CPAM-H,1,1209,1.500000e-05
Uniform,CPAM-H,1,1207,1.400000e-05
Uniform,CPAM-H,1,264,5.000000e-06
Uniform,CPAM-H,1,943,1.400000e-05
Uniform,CPAM-H,1,7174,2.300000e-04
Uniform,CPAM-H,1,6187,1.000000e-04
Uniform,CPAM-H,1,5202,6.100000e-05
Uniform,CPAM-H,1,4632,4.800000e-05
Uniform,CPAM-H,1,4102,4.000000e-05
Uniform,CPAM-H,1,3159,3.600000e-05
Uniform,CPAM-H,1,3001,3.000000e-05
Uniform,CPAM-H,1,291,1.300000e-05
Uniform,CPAM-H,1,2710,3.200000e-05
Uniform,CPAM-H,1,1041,2.200000e-05
Uniform,CPAM-H,1,566,1.700000e-05
Uniform,CPAM-H,1,475,1.800000e-05
Uniform,CPAM-H,1,1669,2.700000e-05
Uniform,CPAM-H,1,182,4.000000e-06
Uniform,CPAM-H,1,1487,2.200000e-05
Uniform,CPAM-H,1,910,2.000000e-05
Uniform,CPAM-H,1,577,1.700000e-05
Uniform,CPAM-H,1,158,1.700000e-05
Uniform,CPAM-H,1,943,5.800000e-05
Uniform,CPAM-H,1,530,9.000000e-06
Uniform,CPAM-H,1,570,2.300000e-05
Uniform,CPAM-H,1,985,2.300000e-05
Uniform,CPAM-H,1,987,3.400000e-05
Uniform,CPAM-H,1,4052,1.420000e-04
Uniform,CPAM-H,1,4042,7.600000e-05
Uniform,CPAM-H,1,3507,5.200000e-05
Uniform,CPAM-H,1,990,2.600000e-05
Uniform,CPAM-H,1,2517,4.300000e-05
Uniform,CPAM-H,1,752,1.200000e-05
Uniform,CPAM-H,1,1765,2.900000e-05
Uniform,CPAM-H,1,968,2.500000e-05
Uniform,CPAM-H,1,797,2.000000e-05
Uniform,CPAM-H,1,535,1.400000e-05
Uniform,CPAM-H,1,8068,2.580000e-04
Uniform,CPAM-H,1,698,6.000000e-05
Uniform,CPAM-H,1,7370,1.440000e-04
Uniform,CPAM-H,1,4308,8.400000e-05
Uniform,CPAM-H,1,3722,6.400000e-05
Uniform,CPAM-H,1,3682,5.400000e-05
Uniform,CPAM-H,1,1114,2.800000e-05
Uniform,CPAM-H,1,591,1.000000e-05
Uniform,CPAM-H,1,523,1.200000e-05
Uniform,CPAM-H,1,2568,3.900000e-05
Uniform,CPAM-H,1,1380,2.900000e-05
Uniform,CPAM-H,1,1327,2.600000e-05
Uniform,CPAM-H,1,1094,1.900000e-05
Uniform,CPAM-H,1,803,1.400000e-05
Uniform,CPAM-H,1,291,6.000000e-06
Uniform,CPAM-H,1,233,1.900000e-05
Uniform,CPAM-H,1,1188,2.400000e-05
Uniform,CPAM-H,1,736,1.400000e-05
Uniform,CPAM-H,1,452,9.000000e-06
Uniform,CPAM-H,1,586,1.900000e-05
Uniform,CPAM-H,1,3062,9.900000e-05
Uniform,CPAM-H,1,1399,3.500000e-05
Uniform,CPAM-H,1,608,1.500000e-05
Uniform,CPAM-H,1,791,2.000000e-05
Uniform,CPAM-H,1,1663,5.300000e-05
Uniform,CPAM-H,1,1552,4.200000e-05
Uniform,CPAM-H,1,379,1.200000e-05
Uniform,CPAM-H,1,1173,3.100000e-05
Uniform,CPAM-H,1,125,1.300000e-05
Uniform,CPAM-H,1,1048,2.300000e-05
Uniform,CPAM-H,1,961,2.300000e-05
Uniform,CPAM-H,1,111,6.000000e-06
Uniform,CPAM-H,1,4429,1.270000e-04
Uniform,CPAM-H,1,279,1.600000e-05
Uniform,CPAM-H,1,4150,5.400000e-05
Uniform,CPAM-H,1,1910,2.300000e-05
Uniform,CPAM-H,1,1258,1.400000e-05
Uniform,CPAM-H,1,936,1.200000e-05
Uniform,CPAM-H,1,322,5.000000e-06
Uniform,CPAM-H,1,652,2.180000e-04
Uniform,CPAM-H,1,2240,3.600000e-05
Uniform,CPAM-H,1,1912,1.800000e-05
Uniform,CPAM-H,1,1162,1.700000e-05
Uniform,CPAM-H,1,267,7.000000e-06
Uniform,CPAM-H,1,895,1.500000e-05
Uniform,CPAM-H,1,750,1.300000e-05
Uniform,CPAM-H,1,328,5.000000e-06
Uniform,CPAM-H,1,5634,1.860000e-04
Uniform,CPAM-H,1,4580,7.700000e-05
Uniform,CPAM-H,1,3538,3.900000e-05
Uniform,CPAM-H,1,497,7.000000e-06
Uniform,CPAM-H,1,3041,3.500000e-05
Uniform,CPAM-H,1,1207,1.500000e-05
Uniform,CPAM-H,1,182,4.000000e-06
Uniform,CPAM-H,1,1025,1.200000e-05
Uniform,CPAM-H,1,848,1.100000e-05
Uniform,CPAM-H,1,177,5.000000e-06
Uniform,CPAM-H,1,1834,2.400000e-05
Uniform,CPAM-H,1,1686,1.700000e-05
Uniform,CPAM-H,1,266,9.000000e-06
Uniform,CPAM-H,1,1420,1.800000e-05
Uniform,CPAM-H,2,886107,4.792000e-03
Uniform,CPAM-H,2,117161,1.717000e-03
Uniform,CPAM-H,2,30686,3.060000e-04
Uniform,CPAM-H,2,20623,1.700000e-04
Uniform,CPAM-H,2,12555,1.580000e-04
Uniform,CPAM-H,2,10063,1.210000e-04
Uniform,CPAM-H,2,86475,9.090000e-04
Uniform,CPAM-H,2,68283,5.390000e-04
Uniform,CPAM-H,2,25403,2.100000e-04
Uniform,CPAM-H,2,20939,1.970000e-04
Uniform,CPAM-H,2,13346,1.680000e-04
Uniform,CPAM-H,2,42880,3.560000e-04
Uniform,CPAM-H,2,33010,4.050000e-04
Uniform,CPAM-H,2,23151,3.220000e-04
Uniform,CPAM-H,2,20681,2.650000e-04
Uniform,CPAM-H,2,11832,1.960000e-04
Uniform,CPAM-H,2,18192,1.530000e-04
Uniform,CPAM-H,2,768946,6.999000e-03
Uniform,CPAM-H,2,122361,9.990000e-04
Uniform,CPAM-H,2,69713,6.140000e-04
Uniform,CPAM-H,2,35328,4.030000e-04
Uniform,CPAM-H,2,24523,2.610000e-04
Uniform,CPAM-H,2,19625,1.990000e-04
Uniform,CPAM-H,2,10805,1.290000e-04
Uniform,CPAM-H,2,34385,3.580000e-04
Uniform,CPAM-H,2,33808,2.590000e-04
Uniform,CPAM-H,2,21266,1.700000e-04
Uniform,CPAM-H,2,12504,1.410000e-04
Uniform,CPAM-H,2,12542,1.370000e-04
Uniform,CPAM-H,2,52648,5.930000e-04
Uniform,CPAM-H,2,46535,5.440000e-04
Uniform,CPAM-H,2,40708,3.780000e-04
Uniform,CPAM-H,2,31664,2.920000e-04
Uniform,CPAM-H,2,21808,1.970000e-04
Uniform,CPAM-H,2,18330,1.570000e-04
Uniform,CPAM-H,2,646585,5.693000e-03
Uniform,CPAM-H,2,318721,3.267000e-03
Uniform,CPAM-H,2,277088,2.982000e-03
Uniform,CPAM-H,2,273780,2.543000e-03
Uniform,CPAM-H,2,81882,7.830000e-04
Uniform,CPAM-H,2,38564,3.950000e-04
Uniform,CPAM-H,2,17957,2.020000e-04
Uniform,CPAM-H,2,20607,1.940000e-04
Uniform,CPAM-H,2,19448,1.800000e-04
Uniform,CPAM-H,2,43318,4.190000e-04
Uniform,CPAM-H,2,40456,3.600000e-04
Uniform,CPAM-H,2,35989,3.100000e-04
Uniform,CPAM-H,2,10216,9.700000e-05
Uniform,CPAM-H,2,25773,2.500000e-04
Uniform,CPAM-H,2,13091,1.230000e-04
Uniform,CPAM-H,2,12682,1.050000e-04
Uniform,CPAM-H,2,191898,1.833000e-03
Uniform,CPAM-H,2,58255,6.830000e-04
Uniform,CPAM-H,2,53521,6.490000e-04
Uniform,CPAM-H,2,47160,5.310000e-04
Uniform,CPAM-H,2,22335,2.520000e-04
Uniform,CPAM-H,2,22075,2.350000e-04
Uniform,CPAM-H,2,20514,2.240000e-04
Uniform,CPAM-H,2,12176,1.530000e-04
Uniform,CPAM-H,2,24825,2.780000e-04
Uniform,CPAM-H,2,15482,1.810000e-04
Uniform,CPAM-H,2,133643,1.327000e-03
Uniform,CPAM-H,2,60978,6.190000e-04
Uniform,CPAM-H,2,46989,4.320000e-04
Uniform,CPAM-H,2,18948,1.720000e-04
Uniform,CPAM-H,2,28041,2.230000e-04
Uniform,CPAM-H,2,19426,1.610000e-04
Uniform,CPAM-H,2,13989,1.280000e-04
Uniform,CPAM-H,2,72665,6.750000e-04
Uniform,CPAM-H,2,15652,2.460000e-04
Uniform,CPAM-H,2,57013,5.700000e-04
Uniform,CPAM-H,2,27543,3.290000e-04
Uniform,CPAM-H,2,18166,1.980000e-04
Uniform,CPAM-H,2,29470,2.830000e-04
Uniform,CPAM-H,2,27878,2.750000e-04
Uniform,CPAM-H,2,14438,1.580000e-04
Uniform,CPAM-H,2,13440,1.410000e-04
Uniform,CPAM-H,2,41633,1.066000e-03
Uniform,CPAM-H,2,36561,7.370000e-04
Uniform,CPAM-H,2,31674,5.360000e-04
Uniform,CPAM-H,2,16893,3.680000e-04
Uniform,CPAM-H,2,14781,3.150000e-04
Uniform,CPAM-H,2,327864,4.821000e-03
Uniform,CPAM-H,2,167854,2.159000e-03
Uniform,CPAM-H,2,24553,4.020000e-04
Uniform,CPAM-H,2,21326,3.320000e-04
Uniform,CPAM-H,2,19357,2.600000e-04
Uniform,CPAM-H,2,143301,1.501000e-03
Uniform,CPAM-H,2,74575,7.970000e-04
Uniform,CPAM-H,2,43585,5.700000e-04
Uniform,CPAM-H,2,40821,5.150000e-04
Uniform,CPAM-H,2,18830,2.860000e-04
Uniform,CPAM-H,2,21991,3.430000e-04
Uniform,CPAM-H,2,20340,2.850000e-04
Uniform,CPAM-H,2,16112,2.570000e-04
Uniform,CPAM-H,2,30990,4.620000e-04
Uniform,CPAM-H,2,24020,3.490000e-04
Uniform,CPAM-H,2,19205,2.690000e-04
Uniform,CPAM-H,2,68726,1.056000e-03
Uniform,CPAM-H,2,61163,7.260000e-04
Uniform,CPAM-Z,0,41,1.600000e-05
Uniform,CPAM-Z,0,33,1.000000e-06
Uniform,CPAM-Z,0,8,1.000000e-06
Uniform,CPAM-Z,0,70,1.100000e-05
Uniform,CPAM-Z,0,60,2.000000e-06
Uniform,CPAM-Z,0,20,2.000000e-06
Uniform,CPAM-Z,0,40,3.000000e-06
Uniform,CPAM-Z,0,14,2.000000e-06
Uniform,CPAM-Z,0,26,2.000000e-06
Uniform,CPAM-Z,0,10,2.000000e-06
Uniform,CPAM-Z,0,9,1.000000e-06
Uniform,CPAM-Z,0,74,9.000000e-06
Uniform,CPAM-Z,0,72,3.000000e-06
Uniform,CPAM-Z,0,15,1.000000e-06
Uniform,CPAM-Z,0,57,3.000000e-06
Uniform,CPAM-Z,0,32,2.000000e-06
Uniform,CPAM-Z,0,25,3.000000e-06
Uniform,CPAM-Z,0,2,3.000000e-06
Uniform,CPAM-Z,0,61,3.000000e-06
Uniform,CPAM-Z,0,33,3.000000e-06
Uniform,CPAM-Z,0,28,2.000000e-06
Uniform,CPAM-Z,0,59,4.000000e-06
Uniform,CPAM-Z,0,31,2.000000e-06
Uniform,CPAM-Z,0,28,2.000000e-06
Uniform,CPAM-Z,0,85,4.000000e-06
Uniform,CPAM-Z,0,63,3.000000e-06
Uniform,CPAM-Z,0,32,3.000000e-06
Uniform,CPAM-Z,0,31,3.000000e-06
Uniform,CPAM-Z,0,22,3.000000e-06
Uniform,CPAM-Z,0,16,2.000000e-06
Uniform,CPAM-Z,0,20,4.000000e-06
Uniform,CPAM-Z,0,77,3.000000e-06
Uniform,CPAM-Z,0,10,2.000000e-06
Uniform,CPAM-Z,0,67,2.000000e-06
Uniform,CPAM-Z,0,22,2.000000e-06
Uniform,CPAM-Z,0,45,2.000000e-06
Uniform,CPAM-Z,0,18,3.000000e-06
Uniform,CPAM-Z,0,27,2.000000e-06
Uniform,CPAM-Z,0,26,4.000000e-06
Uniform,CPAM-Z,0,27,3.000000e-06
Uniform,CPAM-Z,0,47,4.000000e-06
Uniform,CPAM-Z,0,3,2.000000e-06
Uniform,CPAM-Z,0,44,3.000000e-06
Uniform,CPAM-Z,0,1,1.000000e-06
Uniform,CPAM-Z,0,43,2.000000e-06
Uniform,CPAM-Z,0,25,2.000000e-06
Uniform,CPAM-Z,0,18,2.000000e-06
Uniform,CPAM-Z,0,31,3.000000e-06
Uniform,CPAM-Z,0,43,2.000000e-06
Uniform,CPAM-Z,0,28,2.000000e-06
Uniform,CPAM-Z,0,15,2.000000e-06
Uniform,CPAM-Z,0,70,5.000000e-06
Uniform,CPAM-Z,0,16,1.000000e-06
Uniform,CPAM-Z,0,54,2.000000e-06
Uniform,CPAM-Z,0,25,2.000000e-06
Uniform,CPAM-Z,0,29,2.000000e-06
Uniform,CPAM-Z,0,66,3.000000e-06
Uniform,CPAM-Z,0,47,3.000000e-06
Uniform,CPAM-Z,0,17,3.000000e-06
Uniform,CPAM-Z,0,30,3.000000e-06
Uniform,CPAM-Z,0,19,3.000000e-06
Uniform,CPAM-Z,0,43,2.000000e-06
Uniform,CPAM-Z,0,11,2.000000e-06
Uniform,CPAM-Z,0,32,3.000000e-06
Uniform,CPAM-Z,0,89,3.000000e-06
Uniform,CPAM-Z,0,48,2.000000e-06
Uniform,CPAM-Z,0,13,2.000000e-06
Uniform,CPAM-Z,0,35,2.000000e-06
Uniform,CPAM-Z,0,41,2.000000e-06
Uniform,CPAM-Z,0,3,1.000000e-06
Uniform,CPAM-Z,0,38,2.000000e-06
Uniform,CPAM-Z,0,39,5.000000e-06
Uniform,CPAM-Z,0,52,2.000000e-06
Uniform,CPAM-Z,0,14,2.000000e-06
Uniform,CPAM-Z,0,38,2.000000e-06
Uniform,CPAM-Z,0,25,4.000000e-06
Uniform,CPAM-Z,0,17,1.000000e-06
Uniform,CPAM-Z,0,85,4.000000e-06
Uniform,CPAM-Z,0,77,3.000000e-06
Uniform,CPAM-Z,0,71,2.000000e-06
Uniform,CPAM-Z,0,47,3.000000e-06
Uniform,CPAM-Z,0,17,2.000000e-06
Uniform,CPAM-Z,0,30,2.000000e-06
Uniform,CPAM-Z,0,24,3.000000e-06
Uniform,CPAM-Z,0,6,1.000000e-06
Uniform,CPAM-Z,0,8,1.000000e-06
Uniform,CPAM-Z,0,47,3.000000e-06
Uniform,CPAM-Z,0,26,2.000000e-06
Uniform,CPAM-Z,0,21,2.000000e-06
Uniform,CPAM-Z,0,45,3.000000e-06
Uniform,CPAM-Z,0,23,1.000000e-06
Uniform,CPAM-Z,0,22,2.000000e-06
Uniform,CPAM-Z,0,65,3.000000e-06
Uniform,CPAM-Z,0,64,2.000000e-06
Uniform,CPAM-Z,0,8,1.000000e-06
Uniform,CPAM-Z,0,56,2.000000e-06
Uniform,CPAM-Z,0,24,2.000000e-06
Uniform,CPAM-Z,0,32,2.000000e-06
Uniform,CPAM-Z,0,1,1.000000e-06
Uniform,CPAM-Z,0,32,6.000000e-06
Uniform,CPAM-Z,1,1329,1.300000e-05
Uniform,CPAM-Z,1,120,5.000000e-06
Uniform,CPAM-Z,1,1209,2.200000e-05
Uniform,CPAM-Z,1,1207,1.700000e-05
Uniform,CPAM-Z,1,264,6.000000e-06
Uniform,CPAM-Z,1,943,1.600000e-05
Uniform,CPAM-Z,1,7174,2.530000e-04
Uniform,CPAM-Z,1,6187,1.130000e-04
Uniform,CPAM-Z,1,5202,6.200000e-05
Uniform,CPAM-Z,1,4632,5.100000e-05
Uniform,CPAM-Z,1,4102,4.500000e-05
Uniform,CPAM-Z,1,3159,3.600000e-05
Uniform,CPAM-Z,1,3001,5.500000e-05
Uniform,CPAM-Z,1,291,1.700000e-05
Uniform,CPAM-Z,1,2710,3.500000e-05
Uniform,CPAM-Z,1,1041,2.400000e-05
Uniform,CPAM-Z,1,566,2.000000e-05
Uniform,CPAM-Z,1,475,2.000000e-05
Uniform,CPAM-Z,1,1669,3.000000e-05
Uniform,CPAM-Z,1,182,5.000000e-06
Uniform,CPAM-Z,1,1487,2.200000e-05
Uniform,CPAM-Z,1,910,2.000000e-05
Uniform,CPAM-Z,1,577,2.200000e-05
Uniform,CPAM-Z,1,158,2.000000e-05
Uniform,CPAM-Z,1,943,4.800000e-05
Uniform,CPAM-Z,1,530,1.300000e-05
Uniform,CPAM-Z,1,570,2.900000e-05
Uniform,CPAM-Z,1,985,2.800000e-05
Uniform,CPAM-Z,1,987,4.700000e-05
Uniform,CPAM-Z,1,4052,1.400000e-04
Uniform,CPAM-Z,1,4042,8.400000e-05
Uniform,CPAM-Z,1,3507,6.700000e-05
Uniform,CPAM-Z,1,990,3.400000e-05
Uniform,CPAM-Z,1,2517,5.200000e-05
Uniform,CPAM-Z,1,752,1.500000e-05
Uniform,CPAM-Z,1,1765,3.600000e-05
Uniform,CPAM-Z,1,968,1.910000e-04
Uniform,CPAM-Z,1,797,2.800000e-05
Uniform,CPAM-Z,1,535,1.900000e-05
Uniform,CPAM-Z,1,8068,2.810000e-04
Uniform,CPAM-Z,1,698,6.600000e-05
Uniform,CPAM-Z,1,7370,1.620000e-04
Uniform,CPAM-Z,1,4308,9.400000e-05
Uniform,CPAM-Z,1,3722,6.400000e-05
Uniform,CPAM-Z,1,3682,5.800000e-05
Uniform,CPAM-Z,1,1114,1.800000e-05
Uniform,CPAM-Z,1,591,1.300000e-05
Uniform,CPAM-Z,1,523,1.000000e-05
Uniform,CPAM-Z,1,2568,4.500000e-05
Uniform,CPAM-Z,1,1380,3.500000e-05
Uniform,CPAM-Z,1,1327,2.300000e-05
Uniform,CPAM-Z,1,1094,1.700000e-05
Uniform,CPAM-Z,1,803,1.400000e-05
Uniform,CPAM-Z,1,291,7.000000e-06
Uniform,CPAM-Z,1,233,2.300000e-05
Uniform,CPAM-Z,1,1188,2.600000e-05
Uniform,CPAM-Z,1,736,1.500000e-05
Uniform,CPAM-Z,1,452,1.100000e-05
Uniform,CPAM-Z,1,586,2.300000e-05
Uniform,CPAM-Z,1,3062,9.400000e-05
Uniform,CPAM-Z,1,1399,4.200000e-05
Uniform,CPAM-Z,1,608,1.600000e-05
Uniform,CPAM-Z,1,791,2.300000e-05
Uniform,CPAM-Z,1,1663,5.000000e-05
Uniform,CPAM-Z,1,1552,4.400000e-05
Uniform,CPAM-Z,1,379,1.200000e-05
Uniform,CPAM-Z,1,1173,3.500000e-05
Uniform,CPAM-Z,1,125,2.000000e-05
Uniform,CPAM-Z,1,1048,3.300000e-05
Uniform,CPAM-Z,1,961,3.300000e-05
Uniform,CPAM-Z,1,111,6.000000e-06
Uniform,CPAM-Z,1,4429,1.300000e-04
Uniform,CPAM-Z,1,279,1.900000e-05
Uniform,CPAM-Z,1,4150,5.100000e-05
Uniform,CPAM-Z,1,1910,3.200000e-05
Uniform,CPAM-Z,1,1258,1.500000e-05
Uniform,CPAM-Z,1,936,1.500000e-05
Uniform,CPAM-Z,1,322,6.000000e-06
Uniform,CPAM-Z,1,652,1.000000e-05
Uniform,CPAM-Z,1,2240,2.800000e-05
Uniform,CPAM-Z,1,1912,1.600000e-05
Uniform,CPAM-Z,1,1162,1.100000e-05
Uniform,CPAM-Z,1,267,7.000000e-06
Uniform,CPAM-Z,1,895,1.400000e-05
Uniform,CPAM-Z,1,750,1.400000e-05
Uniform,CPAM-Z,1,328,6.000000e-06
Uniform,CPAM-Z,1,5634,1.820000e-04
Uniform,CPAM-Z,1,4580,7.800000e-05
Uniform,CPAM-Z,1,3538,4.500000e-05
Uniform,CPAM-Z,1,497,9.000000e-06
Uniform,CPAM-Z,1,3041,3.600000e-05
Uniform,CPAM-Z,1,1207,1.700000e-05
Uniform,CPAM-Z,1,182,6.000000e-06
Uniform,CPAM-Z,1,1025,1.200000e-05
Uniform,CPAM-Z,1,848,1.300000e-05
Uniform,CPAM-Z,1,177,7.000000e-06
Uniform,CPAM-Z,1,1834,2.400000e-05
Uniform,CPAM-Z,1,1686,2.000000e-05
Uniform,CPAM-Z,1,266,1.100000e-05
Uniform,CPAM-Z,1,1420,1.900000e-05
Uniform,CPAM-Z,2,886107,4.884000e-03
Uniform,CPAM-Z,2,117161,1.971000e-03
Uniform,CPAM-Z,2,30686,3.170000e-04
Uniform,CPAM-Z,2,20623,1.750000e-04
Uniform,CPAM-Z,2,12555,1.330000e-04
Uniform,CPAM-Z,2,10063,1.110000e-04
Uniform,CPAM-Z,2,86475,9.730000e-04
Uniform,CPAM-Z,2,68283,6.220000e-04
Uniform,CPAM-Z,2,25403,2.430000e-04
Uniform,CPAM-Z,2,20939,2.230000e-04
Uniform,CPAM-Z,2,13346,1.880000e-04
Uniform,CPAM-Z,2,42880,3.700000e-04
Uniform,CPAM-Z,2,33010,3.790000e-04
Uniform,CPAM-Z,2,23151,3.430000e-04
Uniform,CPAM-Z,2,20681,2.870000e-04
Uniform,CPAM-Z,2,11832,2.100000e-04
Uniform,CPAM-Z,2,18192,1.960000e-04
Uniform,CPAM-Z,2,768946,7.269000e-03
Uniform,CPAM-Z,2,122361,1.051000e-03
Uniform,CPAM-Z,2,69713,5.490000e-04
Uniform,CPAM-Z,2,35328,4.300000e-04
Uniform,CPAM-Z,2,24523,2.700000e-04
Uniform,CPAM-Z,2,19625,2.300000e-04
Uniform,CPAM-Z,2,10805,1.520000e-04
Uniform,CPAM-Z,2,34385,3.480000e-04
Uniform,CPAM-Z,2,33808,2.880000e-04
Uniform,CPAM-Z,2,21266,1.890000e-04
Uniform,CPAM-Z,2,12504,1.440000e-04
Uniform,CPAM-Z,2,12542,1.480000e-04
Uniform,CPAM-Z,2,52648,6.510000e-04
Uniform,CPAM-Z,2,46535,5.040000e-04
Uniform,CPAM-Z,2,40708,3.810000e-04
Uniform,CPAM-Z,2,31664,3.330000e-04
Uniform,CPAM-Z,2,21808,2.120000e-04
Uniform,CPAM-Z,2,18330,1.820000e-04
Uniform,CPAM-Z,2,646585,6.105000e-03
Uniform,CPAM-Z,2,318721,3.121000e-03
Uniform,CPAM-Z,2,277088,3.011000e-03
Uniform,CPAM-Z,2,273780,2.660000e-03
Uniform,CPAM-Z,2,81882,7.710000e-04
Uniform,CPAM-Z,2,38564,4.200000e-04
Uniform,CPAM-Z,2,17957,2.060000e-04
Uniform,CPAM-Z,2,20607,2.220000e-04
Uniform,CPAM-Z,2,19448,1.790000e-04
Uniform,CPAM-Z,2,43318,3.720000e-04
Uniform,CPAM-Z,2,40456,3.660000e-04
Uniform,CPAM-Z,2,35989,3.220000e-04
Uniform,CPAM-Z,2,10216,1.070000e-04
Uniform,CPAM-Z,2,25773,2.120000e-04
Uniform,CPAM-Z,2,13091,1.230000e-04
Uniform,CPAM-Z,2,12682,1.370000e-04
Uniform,CPAM-Z,2,191898,1.821000e-03
Uniform,CPAM-Z,2,58255,6.670000e-04
Uniform,CPAM-Z,2,53521,6.210000e-04
Uniform,CPAM-Z,2,47160,5.340000e-04
Uniform,CPAM-Z,2,22335,2.530000e-04
Uniform,CPAM-Z,2,22075,2.450000e-04
Uniform,CPAM-Z,2,20514,2.310000e-04
Uniform,CPAM-Z,2,12176,1.760000e-04
Uniform,CPAM-Z,2,24825,2.730000e-04
Uniform,CPAM-Z,2,15482,2.070000e-04
Uniform,CPAM-Z,2,133643,1.314000e-03
Uniform,CPAM-Z,2,60978,6.650000e-04
Uniform,CPAM-Z,2,46989,4.420000e-04
Uniform,CPAM-Z,2,18948,1.720000e-04
Uniform,CPAM-Z,2,28041,2.520000e-04
Uniform,CPAM-Z,2,19426,1.900000e-04
Uniform,CPAM-Z,2,13989,1.570000e-04
Uniform,CPAM-Z,2,72665,6.330000e-04
Uniform,CPAM-Z,2,15652,2.730000e-04
Uniform,CPAM-Z,2,57013,6.230000e-04
Uniform,CPAM-Z,2,27543,3.610000e-04
Uniform,CPAM-Z,2,18166,2.280000e-04
Uniform,CPAM-Z,2,29470,2.980000e-04
Uniform,CPAM-Z,2,27878,3.240000e-04
Uniform,CPAM-Z,2,14438,1.640000e-04
Uniform,CPAM-Z,2,13440,1.590000e-04
Uniform,CPAM-Z,2,41633,1.172000e-03
