ts,id,lon,lat
2017-07-19 13:12:01,775903039,-58.4729427,-62.1587069
2017-07-19 13:12:01,775903040,-58.4728328,-62.1585739
2017-07-19 13:12:01,775903041,-58.4662635,-62.1579259
2017-07-19 13:12:01,775903042,-58.4843144,-62.1577031
2017-07-19 13:12:01,775903033,-58.4733538,-62.1595636
2017-07-19 13:12:01,775903043,-58.4840795,-62.1575009
2017-07-19 13:12:01,775903045,-58.4836987,-62.1552898
2017-07-19 13:12:01,775903046,-58.4837425,-62.1553393
2017-07-19 13:12:01,775903047,-58.4834871,-62.1552898
2017-07-19 13:12:01,775903048,-58.4835929,-62.1552693
2017-07-19 13:12:01,775903057,-58.479659,-62.1561184
2017-07-19 13:12:01,775903049,-58.4834871,-62.1553886
2017-07-19 13:12:01,775903050,-58.4836987,-62.1553886
2017-07-19 13:12:01,775903054,-58.4834433,-62.1553393
2017-07-19 13:12:01,775903053,-58.483446,-62.1553523
2017-07-19 13:12:01,775903044,-58.4813038,-62.1552173
2017-07-19 13:12:01,775903051,-58.4835929,-62.1554091
2017-07-19 13:12:01,775903052,-58.4835827,-62.1552695
2017-07-19 13:12:02,776024580,-58.4656126,-62.1620358
2017-07-19 13:12:02,776024571,-58.4730518,-62.1591933
2017-07-19 13:12:02,776024572,-58.4730335,-62.1590098
2017-07-19 13:12:02,776024573,-58.4704026,-62.1617574
2017-07-19 13:12:02,776024574,-58.4704892,-62.1617603
2017-07-19 13:12:02,776024577,-58.470929,-62.1591837
2017-07-19 13:12:02,775903303,-58.4748885,-62.1601988
2017-07-19 13:12:02,776024581,-58.4657021,-62.1620259
2017-07-19 13:12:02,775903302,-58.4749581,-62.160155
2017-07-19 13:12:02,775903301,-58.4749112,-62.1601387
2017-07-19 13:12:02,775903059,-58.4834432,-62.1551134
2017-07-19 13:12:02,775903058,-58.4807349,-62.1555003
2017-07-19 13:12:02,775903304,-58.4748415,-62.1601825
2017-07-19 13:12:03,776027107,-58.4656567,-62.162031
2017-07-19 13:12:03,776024583,-58.4665774,-62.1580271
2017-07-19 13:12:03,776024582,-58.4667079,-62.1580666
2017-07-19 13:12:03,776029880,-58.4789445,-62.159526
2017-07-19 13:12:03,3044821658,-58.4771041,-62.1586684
2017-07-19 13:12:03,784463617,-58.4696178,-62.158746
2017-07-19 13:12:03,3044821659,-58.4771428,-62.1586893
2017-07-19 13:12:03,2931431404,-58.4710044,-62.1590625
2017-07-19 13:12:04,3044821660,-58.4770379,-62.1586952
2017-07-19 13:12:04,3044821665,-58.4768944,-62.1588216
2017-07-19 13:12:04,3044821666,-58.4764141,-62.1589016
2017-07-19 13:12:04,3044821663,-58.4769606,-62.1587948
2017-07-19 13:12:04,3044821667,-58.4764529,-62.1589225
2017-07-19 13:12:04,3044821668,-58.476348,-62.1589283
2017-07-19 13:12:04,3044821669,-58.4763867,-62.1589492
2017-07-19 13:12:04,3044821662,-58.4769218,-62.1587739
2017-07-19 13:12:04,3044821661,-58.4770767,-62.1587162
2017-07-19 13:12:04,3044821664,-58.4768557,-62.1588007
2017-07-19 13:12:06,4977528573,-58.4706418,-62.1591339
2017-07-19 13:12:08,4977747794,-58.4731811,-62.1604444
2017-07-19 13:12:08,4977747803,-58.47398,-62.1607217
2017-07-19 13:12:09,4977747808,-58.4734224,-62.1610396
2017-07-19 13:12:09,4977747809,-58.4737485,-62.1608517
2017-07-19 13:12:09,4977748027,-58.4742975,-62.1605129
2017-07-19 13:12:15,4977761365,-58.4731189,-62.1601711
2017-07-19 13:12:15,4977761366,-58.4738864,-62.1600085
2017-07-19 13:12:15,4977761367,-58.4743321,-62.1601535
2017-07-19 13:12:22,4977858848,-58.4683012,-62.1594056
2017-07-19 13:12:55,4977978082,-58.4705097,-62.1593909
2017-07-19 13:12:55,4977978083,-58.4706669,-62.159446
2017-07-19 13:13:14,4978816059,-58.4760331,-62.1591263
2017-07-19 16:54:30,4980036386,-58.4657777,-62.1579789
2017-07-19 16:54:30,4980036387,-58.472992,-62.1589051
2017-07-19 16:54:30,4977528619,-58.4658038,-62.157948
2017-07-21 20:44:48,775826491,-58.4748065,-62.1598959
2017-07-21 21:01:13,775902192,-58.4675159,-62.1583187
2017-07-21 21:01:13,775902191,-58.4678725,-62.1584179
2017-07-21 21:01:13,775902183,-58.4700173,-62.1589509
2017-07-21 21:01:13,775902184,-58.4692357,-62.1587112
2017-07-21 21:01:13,775902208,-58.4669675,-62.1581863
2017-07-21 21:01:13,775902189,-58.4687714,-62.1586203
2017-07-21 21:01:13,775902190,-58.4681586,-62.1584895
2017-07-21 21:01:13,775902180,-58.4702728,-62.1590171
2017-07-21 21:01:13,775826701,-58.470476,-62.1608489
2017-07-21 21:01:13,775826920,-58.4702603,-62.160504
2017-07-21 21:01:13,775827133,-58.4702716,-62.160234
2017-07-21 21:01:13,775902181,-58.4705313,-62.1590791
2017-07-21 21:01:13,775827149,-58.4698244,-62.1601032
2017-07-22 12:39:22,4986624641,-58.4712061,-62.1593158
2017-07-22 12:39:22,4986624642,-58.4718821,-62.1592558
2017-07-22 12:39:26,775902174,-58.4711212,-62.1590766
2017-07-22 12:39:26,775902173,-58.4712209,-62.1591049
2017-07-22 12:39:26,775902171,-58.4721118,-62.1592071
2017-07-22 12:39:26,775902169,-58.4708162,-62.159311
2017-07-22 12:39:26,775902168,-58.4710985,-62.159199
2017-07-22 12:39:26,775902167,-58.4710384,-62.159246
2017-07-22 12:39:26,775902166,-58.4709167,-62.1593396
2017-07-22 12:39:26,775902163,-58.471533,-62.1593223
2017-07-22 12:39:26,775902152,-58.4718948,-62.1592839
2017-07-22 12:39:26,775902161,-58.4714724,-62.1593688
2017-07-22 12:39:26,775902153,-58.4718571,-62.159201
2017-07-22 12:39:26,775902151,-58.4722168,-62.1592519
2017-07-22 12:39:26,776024575,-58.4709684,-62.1591941
2017-07-24 17:27:49,3326807483,140.042325,-66.6489858
2017-09-09 12:49:32,3225273168,140.0029473,-66.6671232
2017-09-10 07:11:22,2700678161,-62.9813249,-64.8839118
2017-09-10 07:11:22,2700678159,-63.9954501,-65.0853842
2017-09-10 07:26:29,3324441538,-167.3999879,-83.6500007
2017-09-11 17:51:04,1502216557,-141.0335687,-75.8034982
2017-09-11 17:51:04,1501900675,-87.6069633,-83.6861853
2017-09-11 17:51:05,1502259815,-118.0510812,-76.6692188
2017-09-11 17:51:05,1582806372,-82.4999077,-79.7489417
2017-09-11 17:52:19,1022354189,-45.1062937,-60.6805053
2017-09-11 17:52:20,2011152340,-55.3921952,-61.0708861
2017-09-11 17:52:20,2011152333,-55.3774094,-61.1377802
2017-09-11 17:52:23,2012557512,-66.5166667,-68.1
2017-09-11 17:52:23,2012557516,-67.1666667,-68.3333333
2017-09-11 17:52:23,2012557524,-65.9666667,-68.1
2017-09-11 17:52:23,2012557527,-68.55,-69.65
2017-09-11 17:52:23,2012557510,-67.1615685,-68.149204
2017-09-11 17:52:24,2012557531,-67.0255556,-68.1
2017-09-11 17:52:24,2012557535,-68.6666667,-67.8166667
2017-09-11 17:52:24,2012557539,-66.6833333,-68.0833333
2017-09-11 17:52:25,3235927463,-60.0251505,-62.65523
2017-09-11 17:52:25,3225258461,-60.3651812,-62.6417049
2017-09-11 17:52:25,3235927469,-60.0266267,-62.6598404
2017-09-11 18:00:56,2202177851,-148.370678,-77.2792084
2017-09-11 18:00:56,2012913001,-167.5546769,-85.3475888
2017-09-11 18:00:56,1501900685,-145.7058322,-76.8778408
2017-09-13 05:39:18,1041911299,2.8434697,-72.0168594
2017-09-13 05:39:20,2012913000,54.15,-66.6666667
2017-09-13 05:39:44,1501397799,163.5109792,-78.5425077
2017-09-13 16:13:39,5103612797,123.3493681,-75.0894725
2017-09-13 16:13:39,5103612796,123.3497115,-75.0892185
2017-09-13 16:13:39,5103612795,123.3501621,-75.0889756
2017-09-13 16:13:39,5103612794,123.3505483,-75.0887547
2017-09-13 16:13:39,5103612798,123.3546896,-75.0881694
2017-09-13 16:13:39,5103612793,123.3508916,-75.0885173
2017-09-13 16:13:40,5103612814,123.3544107,-75.0883516
2017-09-13 16:13:40,5103612813,123.3541532,-75.088451
2017-09-13 16:13:40,5103612815,123.3545824,-75.0882467
2017-09-13 16:13:40,5103612812,123.3538957,-75.0886387
2017-09-13 16:13:40,5103612811,123.353488,-75.08897
2017-09-13 16:13:40,5103612810,123.3532734,-75.0891246
2017-09-13 16:13:40,5103612809,123.3529516,-75.0894062
2017-09-13 16:13:40,5103612806,123.3508273,-75.0910128
2017-09-13 16:13:40,5103612805,123.351471,-75.0904331
2017-09-13 16:13:40,5103612804,123.3520718,-75.0900025
2017-09-13 16:13:40,5103612803,123.3530159,-75.0893344
2017-09-13 16:13:40,5103612802,123.3518358,-75.0902399
2017-09-13 16:13:40,5103612800,123.3511062,-75.0908086
2017-09-13 16:13:40,5103612799,123.3526297,-75.0896326
2017-09-13 16:13:40,5103612807,123.352458,-75.0897375
2017-09-13 16:13:40,5103612801,123.3537026,-75.0888706
2017-09-13 16:13:40,5103612808,123.3523078,-75.0898258
2017-09-13 16:27:49,5103637836,-26.2181176,-75.620267
2017-09-13 16:27:49,5103637837,-26.2222375,-75.6206986
2017-09-13 16:27:49,5103637835,-26.2171627,-75.6201685
2017-09-13 16:27:49,5103637833,-26.2190499,-75.6203738
2017-09-13 16:27:49,5103637834,-26.2217869,-75.6206508
2017-09-13 16:27:50,5103637845,-26.2185897,-75.6203204
2017-09-13 16:27:50,5103637844,-26.2196508,-75.6204323
2017-09-13 16:27:50,5103637848,-26.216798,-75.6201364
2017-09-13 16:27:50,5103637841,-26.2207676,-75.6205469
2017-09-13 16:27:50,5103637846,-26.2163795,-75.6200965
2017-09-13 16:27:50,5103637843,-26.2212719,-75.6205975
2017-09-13 16:27:50,5103637840,-26.2204136,-75.6205043
2017-09-13 16:27:50,5103637839,-26.2178708,-75.6202457
2017-09-13 16:27:50,5103637838,-26.2199951,-75.6204722
2017-09-13 16:27:50,5103637842,-26.2209607,-75.6205681
2017-09-13 16:27:50,5103637847,-26.217549,-75.6202084
2017-10-24 08:59:21,5185654795,109.0540577,-67.2203949
2017-10-24 09:01:32,5185659790,118.5468021,-67.0009017
2017-10-29 12:36:16,5198094025,69.4896019,-67.7298171
2017-12-03 11:26:44,5261780963,63.0550535,-67.7089492
2017-12-12 21:02:08,2012913009,27.4833333,-72.3333333
2017-12-14 23:48:31,2012913006,51.2,-66.6166667
2017-12-25 14:25:39,3377605479,-53.7922636,-76.2279089
2017-12-25 14:25:39,4795633874,-39.8575438,-77.9764944
2017-12-31 23:45:59,2931374518,-58.3908056,-62.083498
2018-01-02 18:52:41,2418868691,-68.267,-71.3293
2018-01-03 12:08:20,5318291199,-58.472398,-62.0912332
2018-01-03 12:08:20,5318291201,-58.4702999,-62.0911495
2018-01-03 12:08:20,5318291200,-58.472219,-62.0914239
2018-01-06 17:44:05,5324100784,-59.7379335,-62.4455773
2018-01-06 19:10:09,2418868704,164.0801,-74.6992
2018-02-03 20:15:00,2700678160,-62.3640892,-64.2179184
2018-02-03 20:16:01,2700678169,-62.0450006,-64.7900253
2018-03-21 08:57:27,5493071855,162.1667298,-77.7333423
2018-03-31 10:52:01,2931386432,-54.0109554,-61.1279655
2018-03-31 10:52:01,5518225578,-58.4658979,-62.1579664
2018-04-08 10:15:03,5537553020,-63.7722016,-65.0217621
2018-04-08 10:25:47,5537572764,-67.7364421,-67.7250468
2018-04-27 12:40:30,3121629716,-90.7279718,-68.8120097
2018-05-06 19:06:12,775895953,-58.4546706,-62.1882893
2018-05-06 19:06:13,775897083,-58.4800596,-62.2278628
2018-05-06 19:06:13,775897085,-58.4700592,-62.2136711
2018-07-03 15:21:49,2931408506,-58.3920711,-62.0858736
2018-09-11 14:08:56,5899512357,139.5730584,-66.5979484
2018-09-11 14:08:56,5899512358,139.837675,-66.6753149
2018-09-11 20:34:33,5900148076,141.4651107,-66.7976249
2018-09-11 20:34:33,5900148075,140.9180259,-66.7441721
2018-09-11 20:34:33,5900148074,140.8359717,-66.7460698
2018-09-11 20:34:33,5900148079,141.4034843,-66.8055027
2018-09-11 20:34:33,5900148071,142.5730126,-66.9719981
2018-09-11 20:34:33,5900148073,140.5260371,-66.7204721
2018-09-11 20:34:33,5900148072,140.1481244,-66.7188777
2018-09-11 20:34:33,5900148081,141.4079475,-66.8215378
2018-09-11 20:34:33,5900148080,141.3858461,-66.8191391
2018-09-11 20:34:33,5900148078,141.4288044,-66.8115699
2018-09-11 20:34:33,5900148077,141.5633868,-66.7750596
2018-09-30 09:00:53,5940278091,62.8636762,-67.5980304
2018-09-30 09:00:54,5940278142,63.0522231,-67.6956181
2018-10-14 19:14:14,5983840879,140.0085425,-66.6659846
2018-10-14 19:14:14,5983840881,140.0142503,-66.6638257
2018-10-14 19:14:14,5983840877,140.0264168,-66.660825
2018-10-14 19:14:14,5983840878,140.0098514,-66.6672212
2018-10-14 19:14:14,5983840880,138.5940741,-66.540064
2018-10-14 19:14:14,5983840882,140.0255799,-66.6639022
2018-10-14 19:14:15,3225269461,139.999579,-66.6680656
2018-10-14 19:14:15,3225269462,140.0110136,-66.6654361
2018-10-14 19:14:15,3326782595,140.0667286,-66.6172453
2018-10-14 19:14:15,3225273471,139.9969199,-66.6603577
2018-10-14 19:14:15,3225269464,140.0086214,-66.6615071
2018-10-14 19:14:15,5983840884,140.0192284,-66.6602129
2018-10-14 19:14:15,5983841489,140.0089341,-66.6580259
2018-10-14 19:14:15,5983841488,140.0061822,-66.6577347
2018-10-14 19:14:15,5983841485,140.003972,-66.660655
2018-10-14 19:14:15,5983841487,140.0105166,-66.6590908
2018-10-14 19:14:15,3225269463,140.0108338,-66.6632559
2018-10-14 19:14:15,5983841486,140.0039613,-66.6571013
2018-10-14 19:14:15,3225269465,140.006741,-66.6616111
2018-10-14 19:14:15,5983840883,140.0098836,-66.6628652
2018-10-21 11:38:16,3187138306,140.0009869,-66.6672269
2018-10-21 12:15:38,6002606522,139.9626016,-66.6710665
2018-10-21 12:15:38,6002606531,139.9113339,-66.6890788
2018-10-21 12:15:38,6002606526,139.9413585,-66.6899831
2018-10-21 12:15:38,6002606523,139.9432897,-66.6715594
2018-10-21 12:15:38,6002606516,139.9335908,-66.6967834
2018-10-21 12:15:38,6002606515,139.9778366,-66.6647606
2018-11-05 16:01:16,775824017,-58.4777829,-62.2158388
2018-11-05 16:01:17,775893596,-58.4644947,-62.1782764
2018-11-05 16:01:17,775823791,-58.4588614,-62.2287455
2018-11-05 16:01:17,775824435,-58.464567,-62.2088374
2018-11-05 16:01:18,775826013,-58.4533991,-62.1865504
2018-11-05 16:01:18,775825571,-58.4997043,-62.1717121
2018-11-05 16:01:18,775823775,-58.4605425,-62.2246407
2018-11-05 16:01:19,775824202,-58.4645712,-62.2183768
2018-11-05 16:12:33,3235927461,-60.1351663,-62.6403471
2018-11-05 16:12:36,3235927466,-59.9565083,-62.6478908
2018-11-20 12:38:00,5904542947,-57.0005066,-63.3932058
2019-01-01 22:21:00,6177305679,-57.2786368,-63.7970239
2019-01-01 22:21:00,6177305678,-57.2961892,-63.8013724
2019-01-01 22:21:00,6177305677,-62.0002795,-64.5394569
2019-01-01 22:21:00,6177305682,-59.5792319,-62.5415796
2019-01-05 09:33:39,6185464346,110.5296994,-66.2539947
2019-01-05 09:33:39,6185464348,110.5180586,-66.2871357
2019-01-05 09:33:39,6185464349,110.524732,-66.3018098
2019-01-09 15:01:48,2335535216,-60.5446653,-62.9870826
2019-02-04 06:13:33,6257251052,110.5140918,-66.2978056
2019-02-04 06:13:33,6257251056,110.5752247,-66.2534438
2019-02-04 06:13:33,6257251044,110.5354805,-66.2566337
2019-02-04 06:13:33,6257251049,110.6530471,-66.2285951
2019-02-04 06:13:33,6257251055,110.6033986,-66.243103
2019-02-04 06:13:33,6257251054,110.5992359,-66.2212189
2019-02-06 05:46:08,4504567792,-60.7900493,-63.9036946
2019-02-08 04:27:07,6265107147,-60.8797077,-64.1537417
2019-02-27 09:28:58,6305313298,8.3418459,-71.8596013
2019-02-27 09:32:55,6305316046,8.2365698,-71.8595989
2019-02-27 09:44:54,6305333981,8.3758248,-71.9070954
2019-02-27 09:49:00,6305346029,8.3418652,-71.868955
2019-02-27 09:52:50,6305329861,8.3494673,-71.8786879
2019-02-27 10:12:48,6305381855,8.2764846,-71.8251838
2019-02-27 10:15:45,6305404382,8.2275189,-71.877165
2019-02-27 10:20:40,6305411131,8.362166,-71.8895977
2019-04-11 07:05:31,2206751224,-55.2142249,-61.2813606
2019-04-11 07:05:31,2206751223,-55.4825695,-61.1065959
2019-04-11 07:05:32,2206751225,-54.649308,-61.1035306
2019-04-11 20:47:56,6399510248,-59.6981622,-62.3197204
2019-04-11 20:47:56,6399510247,-59.3656542,-62.3791499
2019-04-11 20:47:57,6399510261,-59.9868967,-62.4688673
2019-04-11 20:47:57,6399510260,-59.8842432,-62.5100993
2019-04-11 20:47:57,6399510266,-59.7474291,-62.4940097
2019-04-11 20:47:57,6399510265,-59.7687152,-62.4468005
2019-04-11 20:47:57,6399510257,-59.5922472,-62.5177051
2019-04-11 20:47:57,6399510256,-59.558344,-62.506573
2019-04-11 20:47:57,6399510255,-59.6629716,-62.4831067
2019-04-11 20:47:57,6399510253,-59.6331028,-62.3918012
2019-04-11 20:47:57,6399510252,-59.522381,-62.4502149
2019-04-11 20:47:57,6399510251,-59.5850374,-62.3355054
2019-04-11 20:47:57,6399510264,-59.8490526,-62.4459272
2019-04-11 20:47:57,6399510259,-59.8143772,-62.5146946
2019-04-11 20:47:57,6399510262,-60.0025179,-62.4449742
2019-04-11 20:47:58,6399510272,-62.3259546,-62.8758144
2019-04-11 20:47:58,6399510268,-62.5115206,-63.0234389
2019-04-11 20:47:58,6399510267,-62.5906565,-63.0584594
2019-04-11 20:47:58,6399510280,-61.160889,-62.6716214
2019-04-11 20:47:58,6399510277,-60.5911447,-62.652465
2019-04-11 20:47:58,6399510276,-60.3684999,-62.6593249
2019-04-11 20:47:58,6399510275,-60.4078104,-62.668469
2019-04-11 20:47:58,6399510274,-60.4199983,-62.681077
2019-04-11 20:47:58,6399510279,-60.8302692,-62.6783982
2019-04-11 20:47:58,6399510271,-62.3853494,-62.8862217
2019-04-11 20:47:58,6399510270,-62.5470545,-62.9395303
2019-04-11 20:47:58,6399510269,-62.5576975,-62.9558474
2019-04-11 20:47:58,6399510273,-61.2460329,-62.7708317
2019-04-11 20:47:59,6399510486,-61.1894704,-62.5839759
2019-04-11 20:47:59,6399510487,-61.1468125,-62.5791145
2019-04-11 20:47:59,6399510494,-60.7216074,-62.4878252
2019-04-11 20:48:00,6399510503,-59.9081041,-62.5911282
2019-04-11 20:48:00,6399510500,-60.1219942,-62.4679151
2019-04-11 20:48:00,6399510501,-60.1841358,-62.4942475
2019-04-11 20:48:00,6399510506,-59.9209787,-62.6523073
2019-04-11 20:48:00,6399510505,-59.9827768,-62.6281665
2019-04-11 20:48:00,6399510502,-60.075474,-62.4951989
2019-04-11 20:48:01,775893593,-58.4311631,-62.2024348
2019-04-11 20:48:01,775828930,-58.4607118,-62.1599165
2019-04-11 20:48:01,775897081,-58.5178726,-62.2439989
2019-04-11 21:14:05,6399549467,-59.7172167,-62.3381354
2019-04-11 21:14:06,6399549471,-60.0842289,-62.4061171
2019-06-29 22:00:33,6579122284,-66.5626188,-66.3586657
2019-06-29 22:08:55,6579154315,-64.1432271,-65.175847
2019-06-29 22:25:47,6579150900,-63.9414761,-65.0672833
2019-06-29 22:25:47,6177305681,-63.9819009,-65.1010864
2019-06-29 22:32:51,5537553019,-63.7797547,-65.0252776
2019-06-29 22:36:56,6579169437,-63.8154774,-65.0294324
2019-06-29 23:21:58,6579208323,-62.9320851,-64.3235146
2019-06-29 23:46:49,6579123984,-62.5852215,-64.8614694
2019-06-29 23:46:49,6579221585,-62.5942907,-64.7078924
2019-06-30 06:51:02,6579492672,-44.7366107,-60.7380621
2019-08-06 04:57:09,3653005104,-44.7374279,-60.7375272
2019-08-06 04:57:09,3653005115,-44.7387357,-60.7378127
2019-08-06 04:57:09,3653005111,-44.7389322,-60.7376735
2019-08-06 04:57:09,3653005101,-44.7375841,-60.7374462
2019-08-06 04:57:09,6686670386,-44.7374064,-60.7383715
2019-08-06 04:57:09,6579492678,-44.7315001,-60.7387686
2019-08-06 04:57:09,6579492677,-44.7430296,-60.736234
2019-08-06 04:57:09,3653006043,-44.736776,-60.7385147
2019-08-06 05:14:14,2931432905,-58.7150525,-62.2373806
2019-08-06 05:14:14,2931428406,-58.6788154,-62.2400712
2019-08-06 05:36:28,6687024902,-58.6668527,-62.237494
2019-08-06 06:13:57,5881505218,-56.995518,-63.3953721
2019-08-30 03:08:33,4357258539,-54.860812,-61.0983053
2019-08-30 03:08:33,3340516517,-55.224438,-61.2133134
2019-08-30 03:08:33,3340516528,-55.4602796,-61.117577
2019-08-30 03:08:33,3340516556,-55.3747109,-61.2176474
2019-08-30 03:08:33,2931372557,-55.2486064,-61.2492671
2019-08-30 03:08:33,2325480456,-55.3555932,-61.2360268
2019-08-30 03:08:33,480920825,-55.3739532,-61.1527875
2019-08-30 03:08:33,2931372798,-54.9951519,-61.0700755
2019-08-30 03:08:33,2325472457,-54.8833956,-61.0948782
2019-08-30 03:08:33,2325472179,-55.4257223,-61.0832994
2019-08-30 03:08:33,6758482502,-55.3941898,-61.1823793
2019-08-30 03:08:33,6758482517,-54.8555597,-61.103526
2019-08-30 03:08:33,6758482503,-55.3297638,-61.1429376
2019-08-30 03:08:33,6758482538,-54.7787817,-61.0991438
2019-08-30 03:08:33,6758482504,-55.1628445,-61.1170984
2019-08-30 03:08:33,6758482516,-54.8584317,-61.0994905
2019-09-30 21:56:44,1593164165,-16.8070131,-89.9918427
2019-11-21 13:46:35,2206751226,-55.3670273,-61.0544625
2019-12-10 15:39:51,5518225574,-58.4030414,-62.06594
2019-12-10 16:15:02,7047134365,-67.2836173,-67.8331954
2019-12-27 16:32:41,5849378098,-56.9971958,-63.3959754
2020-01-03 19:56:25,7105400540,-64.1443896,-65.1791042
2020-01-03 19:56:25,7105400541,-64.1375888,-65.1761445
2020-01-03 20:10:36,7105478132,-60.559215,-62.9782811
2020-01-03 20:10:49,7105455382,-60.5609694,-62.9781143
2020-01-03 20:10:58,7105421249,-60.5619762,-62.9779743
2020-01-03 20:11:06,7105468943,-60.5621553,-62.978143
2020-01-03 20:11:42,7105427882,-60.5645552,-62.9789109
2020-01-12 12:02:15,7125933530,164.1424983,-74.6896033
2020-01-23 22:04:17,2418868727,-68.127636,-67.5677836
2020-03-07 15:28:53,7274297220,-2.824979,-71.6678868
2020-03-07 15:28:53,7274297225,-2.8290776,-71.6733301
2020-03-07 15:28:53,2418868731,-2.82486,-71.6723898
2020-03-07 15:28:53,7274297219,-2.8247289,-71.6768975
2020-03-07 16:05:02,7274354853,-8.2104725,-70.6504265
2020-03-07 16:05:02,7274354851,0.0874391,-75.0047106
2020-03-07 16:05:02,7274354852,-8.2236458,-70.6423102
2020-03-07 16:05:02,2418868698,0.0688095,-75.0011865
2020-03-07 16:05:02,7274354850,0.0742658,-74.9983725
2020-03-07 20:30:40,1034442287,2.49517,-71.9521701
2020-03-07 20:30:40,1034443166,2.41269,-71.96167
2020-03-07 20:30:40,7275063581,2.453934,-71.9569235
2020-03-08 22:06:26,7278321648,-45.5945807,-60.707947
2020-03-09 23:09:58,7281133285,-62.0016841,-64.5390669
2020-03-29 13:03:16,7342896818,62.8754526,-67.6017282
2020-03-29 13:03:16,7342896840,62.8753995,-67.6023916
2020-03-29 13:03:16,7342896788,62.8712957,-67.6048355
2020-03-29 13:03:16,7342896787,62.873098,-67.6046985
2020-03-29 13:03:16,7342896789,62.8708933,-67.6047214
2020-04-01 20:44:54,7125933754,110.5318769,-66.282118
2020-04-19 11:28:16,775827889,-58.450757,-62.1779997
2020-04-30 07:11:17,4986598191,-58.4660601,-62.1579839
2020-04-30 07:11:17,4986598190,-58.466061,-62.1580816
2020-05-22 21:26:21,2418868695,-26.5412,-75.5817
2020-06-09 20:44:35,7096451895,-58.9956943,-62.1882384
2020-06-09 21:49:07,7606646604,-57.056572,-63.4453607
2020-06-29 13:08:38,7666500376,163.9201341,-77.8328781
2020-06-29 13:08:38,7666522022,163.9166727,-77.8833343
2020-06-29 13:08:38,7666522056,165.3580569,-78.130504
2020-06-29 13:08:38,7666500377,164.2270654,-77.8901987
2020-06-29 14:56:19,1089547695,106.0,-77.5
2020-06-29 16:33:53,1771494394,123.3622621,-75.1016644
2020-06-29 16:33:53,3225273470,139.9973942,-66.6613993
2020-07-17 18:42:35,7725187285,-59.7997466,-62.4505729
2020-07-17 18:42:36,7725187385,-59.8039782,-62.4451736
2020-08-06 10:02:15,1771494390,123.3334448,-75.1000521
2020-08-06 10:08:59,1771494380,123.3328359,-75.0995872
2020-09-26 23:43:36,2418868826,166.6833,-77.85
2020-09-28 03:25:41,7949533641,163.7416023,-78.3727859
2020-09-28 03:25:41,7949533643,163.2979322,-78.3347409
2020-09-28 03:25:41,7949533646,168.4768208,-78.4765193
2020-09-28 03:25:41,7949533650,162.5276743,-78.3668873
2020-09-28 04:54:22,7949703601,162.6852529,-78.0606839
2020-09-28 06:23:34,7949876097,167.5538431,-77.4486237
2020-09-28 06:23:34,7949876091,166.5155549,-77.6797931
2020-09-28 06:23:34,7949876090,166.5308714,-77.6685307
2020-09-28 09:26:30,7950518237,163.5685064,-77.9799601
2020-09-28 22:35:09,7952854986,160.4301621,-77.5854152
2020-09-29 00:55:32,7952961578,161.393763,-77.4850486
2020-09-29 03:45:45,7953145816,160.8786491,-77.4995431
2020-10-16 21:18:17,7096451894,-58.9788362,-62.193341
2020-10-16 21:18:17,446987868,-58.9823914,-62.1907243
2020-10-17 15:21:05,8016601588,-58.7257101,-62.2409704
2020-10-26 02:45:15,4614331687,140.0031522,-66.6630155
2020-10-26 02:45:15,4614331686,140.0031325,-66.6629903
2020-10-26 02:45:15,4614331685,140.003095,-66.6629647
2020-10-26 02:45:15,8045729832,140.0036894,-66.6635514
2020-11-01 12:40:29,2325897751,-59.6015862,-64.6003802
2020-11-01 12:40:29,2325894105,-58.8205993,-64.5600814
2020-11-05 07:05:57,6257251053,110.5756324,-66.2365583
2020-11-05 07:05:57,8083578189,110.5307459,-66.2664653
2020-11-05 07:05:57,7125912352,110.5270677,-66.2571353
2020-11-05 08:40:33,6185464345,110.5275131,-66.2584883
2020-11-05 08:40:33,6185464347,110.5183645,-66.2582248
2020-11-05 08:40:33,8083578190,110.5275103,-66.2525261
2020-11-10 19:48:56,8104393667,-85.2168802,-78.6166499
2020-11-16 04:17:01,8123041021,-151.43028,-77.7291934
2020-11-22 12:37:25,2418868792,39.581828,-69.0034601
2020-11-23 07:21:35,5249487917,-63.4532867,-89.99
2020-11-25 13:41:13,8164680661,31.4292669,-72.5879831
2020-11-25 13:41:13,8164679848,31.2914586,-72.5498228
2020-11-25 13:41:13,8164679860,31.4508319,-72.5920921
2020-11-25 13:41:13,8164679861,31.4882754,-72.5819335
2020-11-25 13:41:13,8164679955,31.4126372,-72.5944158
2020-11-25 13:41:13,8164679998,31.4742422,-72.5898194
2020-11-25 13:41:13,8164680030,31.5113639,-72.5755477
2020-11-25 13:41:13,8164680098,31.3435649,-72.5988313
2020-11-25 13:41:13,8164680101,31.2516402,-72.606402
2020-11-25 13:41:13,8164680132,31.031506,-72.6139245
2020-11-25 13:41:13,8164680134,31.2996625,-72.5186053
2020-11-25 13:41:13,8164680135,31.2883758,-72.357077
2020-11-25 13:41:13,8164680165,31.0295105,-72.6247123
2020-11-25 13:41:13,8164680493,31.1510896,-72.628012
2020-11-25 13:41:13,8164680508,31.1592865,-72.6384967
2020-11-25 13:41:13,8164680534,31.2016868,-72.6129435
